Experiments,r1,r2,r3,r4,r5,r6,r7,x1,x2,p
Exp_1239,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.02631578947368418,-0.21052631578947367,0.01974010577212488
Exp_1240,0.0,0.1,0.1,0.1,0.1,0.1,0.1,-0.39473684210526316,0.0,0.005040231926447229
Exp_1241,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.21052631578947367,-0.1842105263157895,0.013737082708244298
Exp_1242,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.18421052631578946,-0.3157894736842105,0.013136061755486051
Exp_1243,0.0,0.1,0.1,0.1,0.1,0.1,0.1,-0.07894736842105263,-0.15789473684210528,0.010249999420059223
Exp_1244,0.0,0.1,0.1,0.1,0.1,0.1,0.1,-0.368421052631579,-0.13157894736842105,0.006130322682446453
Exp_1245,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.18421052631578946,0.2105263157894737,0.011090218265045734
Exp_1246,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.02631578947368418,-0.10526315789473684,0.011297515527438972
Exp_1247,0.0,0.1,0.1,0.1,0.1,0.1,0.1,-0.13157894736842107,-0.15789473684210525,0.009949705789283133
Exp_1248,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.05263157894736842,0.2368421052631579,0.01019399384794745
Exp_1249,0.0,0.1,0.1,0.1,0.1,0.1,0.1,-0.2894736842105263,-0.15789473684210525,0.0071803921530458744
Exp_1250,0.0,0.1,0.1,0.1,0.1,0.1,0.1,-0.10526315789473684,0.1842105263157895,0.008680601998897348
Exp_1251,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.2631578947368421,-0.0789473684210526,0.013386382386161922
Exp_1252,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.28947368421052627,-0.15789473684210525,0.013497044365754775
Exp_1253,0.0,0.1,0.1,0.1,0.1,0.1,0.1,-2.7755575615628914e-17,0.3421052631578947,0.009941497529691548
Exp_1254,0.0,0.1,0.1,0.1,0.1,0.1,0.1,-0.026315789473684237,0.47368421052631576,0.00936737870244777
Exp_1255,0.0,0.1,0.1,0.1,0.1,0.1,0.1,-0.39473684210526316,0.05263157894736842,0.0051937671175859125
Exp_1256,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.34210526315789475,0.15789473684210525,0.014277584937310451
Exp_1257,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0789473684210526,0.15789473684210525,0.011317295477493437
Exp_1258,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.13157894736842105,-0.15789473684210528,0.010990306286873626
Exp_1259,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.02631578947368418,-0.21052631578947367,0.010247907316243542
Exp_1260,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.39473684210526316,0.0,0.014659862420267246
Exp_1261,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,-0.1842105263157895,0.04431231468689677
Exp_1262,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.18421052631578946,-0.3157894736842105,0.04946612627607628
Exp_1263,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.07894736842105263,-0.15789473684210528,0.03175853676642074
Exp_1264,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.368421052631579,-0.13157894736842105,0.017550956508444876
Exp_1265,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.18421052631578946,0.2105263157894737,0.031470449840603196
Exp_1266,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368418,-0.10526315789473684,0.03423620905884211
Exp_1267,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.13157894736842107,-0.15789473684210525,0.028980517565404106
Exp_1268,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.2368421052631579,0.024147623044328412
Exp_1269,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.2894736842105263,-0.15789473684210525,0.022472806406890936
Exp_1270,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.10526315789473684,0.1842105263157895,0.019955917912388817
Exp_1271,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,-0.0789473684210526,0.04477078313655218
Exp_1272,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.28947368421052627,-0.15789473684210525,0.051839411537344164
Exp_1273,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.3421052631578947,0.020474255519242108
Exp_1274,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.026315789473684237,0.47368421052631576,0.01828189024338987
Exp_1275,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.39473684210526316,0.05263157894736842,0.011341829462576431
Exp_1276,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.34210526315789475,0.15789473684210525,0.039677762150284145
Exp_1277,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0789473684210526,0.15789473684210525,0.026731553946956563
Exp_1278,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.13157894736842105,-0.15789473684210528,0.0409461472334835
Exp_1279,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368418,-0.21052631578947367,0.0382824185288894
Exp_1280,0.1,0.0,0.0,0.0,0.0,0.0,0.1,-0.39473684210526316,0.0,0.01024133213026481
Exp_1281,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.21052631578947367,-0.1842105263157895,0.027741342845580167
Exp_1282,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.18421052631578946,-0.3157894736842105,0.031141834340825725
Exp_1283,0.1,0.0,0.0,0.0,0.0,0.0,0.1,-0.07894736842105263,-0.15789473684210528,0.022876062827975278
Exp_1284,0.1,0.0,0.0,0.0,0.0,0.0,0.1,-0.368421052631579,-0.13157894736842105,0.01303180953543909
Exp_1285,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.18421052631578946,0.2105263157894737,0.023683171678413127
Exp_1286,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.02631578947368418,-0.10526315789473684,0.024561814226501145
Exp_1287,0.1,0.0,0.0,0.0,0.0,0.0,0.1,-0.13157894736842107,-0.15789473684210525,0.019847717141061743
Exp_1288,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.05263157894736842,0.2368421052631579,0.01745717885865695
Exp_1289,0.1,0.0,0.0,0.0,0.0,0.0,0.1,-0.2894736842105263,-0.15789473684210525,0.01564197237509172
Exp_1290,0.1,0.0,0.0,0.0,0.0,0.0,0.1,-0.10526315789473684,0.1842105263157895,0.01523534361541431
Exp_1291,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.2631578947368421,-0.0789473684210526,0.0292550891412783
Exp_1292,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.28947368421052627,-0.15789473684210525,0.0323172693352532
Exp_1293,0.1,0.0,0.0,0.0,0.0,0.0,0.1,-2.7755575615628914e-17,0.3421052631578947,0.01693551529544276
Exp_1294,0.1,0.0,0.0,0.0,0.0,0.0,0.1,-0.026315789473684237,0.47368421052631576,0.01397141267649959
Exp_1295,0.1,0.0,0.0,0.0,0.0,0.0,0.1,-0.39473684210526316,0.05263157894736842,0.009292363230133542
Exp_1296,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.34210526315789475,0.15789473684210525,0.03008528767628995
Exp_1297,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0789473684210526,0.15789473684210525,0.019274079661404486
Exp_1298,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.13157894736842105,-0.15789473684210528,0.025051443746823523
Exp_1299,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.02631578947368418,-0.21052631578947367,0.025769221765750663
Exp_1300,0.1,0.0,0.0,0.0,0.0,0.1,0.0,-0.39473684210526316,0.0,0.01433194746629099
Exp_1301,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.21052631578947367,-0.1842105263157895,0.04826113401063386
Exp_1302,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.18421052631578946,-0.3157894736842105,0.048201439513351194
Exp_1303,0.1,0.0,0.0,0.0,0.0,0.1,0.0,-0.07894736842105263,-0.15789473684210528,0.030198455571407875
Exp_1304,0.1,0.0,0.0,0.0,0.0,0.1,0.0,-0.368421052631579,-0.13157894736842105,0.018287906762275867
Exp_1305,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.18421052631578946,0.2105263157894737,0.03228908132172061
Exp_1306,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.02631578947368418,-0.10526315789473684,0.035025977242773405
Exp_1307,0.1,0.0,0.0,0.0,0.0,0.1,0.0,-0.13157894736842107,-0.15789473684210525,0.029324904721109213
Exp_1308,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.05263157894736842,0.2368421052631579,0.02550313451493769
Exp_1309,0.1,0.0,0.0,0.0,0.0,0.1,0.0,-0.2894736842105263,-0.15789473684210525,0.02235170215425389
Exp_1310,0.1,0.0,0.0,0.0,0.0,0.1,0.0,-0.10526315789473684,0.1842105263157895,0.02150459062879884
Exp_1311,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.2631578947368421,-0.0789473684210526,0.04251857823944959
Exp_1312,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.28947368421052627,-0.15789473684210525,0.04604624069536859
Exp_1313,0.1,0.0,0.0,0.0,0.0,0.1,0.0,-2.7755575615628914e-17,0.3421052631578947,0.020216431092460206
Exp_1314,0.1,0.0,0.0,0.0,0.0,0.1,0.0,-0.026315789473684237,0.47368421052631576,0.015776639108371356
Exp_1315,0.1,0.0,0.0,0.0,0.0,0.1,0.0,-0.39473684210526316,0.05263157894736842,0.012082946201613117
Exp_1316,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.34210526315789475,0.15789473684210525,0.045310876194445224
Exp_1317,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0789473684210526,0.15789473684210525,0.025870699383780837
Exp_1318,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.13157894736842105,-0.15789473684210528,0.040581856162180574
Exp_1319,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.02631578947368418,-0.21052631578947367,0.04031950307608538
Exp_1320,0.1,0.0,0.0,0.0,0.0,0.1,0.1,-0.39473684210526316,0.0,0.010425580921423993
Exp_1321,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.21052631578947367,-0.1842105263157895,0.028323788694571656
Exp_1322,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.18421052631578946,-0.3157894736842105,0.031760764783818354
Exp_1323,0.1,0.0,0.0,0.0,0.0,0.1,0.1,-0.07894736842105263,-0.15789473684210528,0.02186735671401935
Exp_1324,0.1,0.0,0.0,0.0,0.0,0.1,0.1,-0.368421052631579,-0.13157894736842105,0.013335205656581311
Exp_1325,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.18421052631578946,0.2105263157894737,0.020715195459833198
Exp_1326,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.02631578947368418,-0.10526315789473684,0.022630981585241274
Exp_1327,0.1,0.0,0.0,0.0,0.0,0.1,0.1,-0.13157894736842107,-0.15789473684210525,0.020728097013976036
Exp_1328,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.05263157894736842,0.2368421052631579,0.018082753809077055
Exp_1329,0.1,0.0,0.0,0.0,0.0,0.1,0.1,-0.2894736842105263,-0.15789473684210525,0.01364919476500447
Exp_1330,0.1,0.0,0.0,0.0,0.0,0.1,0.1,-0.10526315789473684,0.1842105263157895,0.014500992235475603
Exp_1331,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.2631578947368421,-0.0789473684210526,0.030136842404283742
Exp_1332,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.28947368421052627,-0.15789473684210525,0.034318383006418006
Exp_1333,0.1,0.0,0.0,0.0,0.0,0.1,0.1,-2.7755575615628914e-17,0.3421052631578947,0.01569008857917487
Exp_1334,0.1,0.0,0.0,0.0,0.0,0.1,0.1,-0.026315789473684237,0.47368421052631576,0.013052385395971729
Exp_1335,0.1,0.0,0.0,0.0,0.0,0.1,0.1,-0.39473684210526316,0.05263157894736842,0.008692503631447348
Exp_1336,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.34210526315789475,0.15789473684210525,0.026124894135922186
Exp_1337,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0789473684210526,0.15789473684210525,0.02115132200779242
Exp_1338,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.13157894736842105,-0.15789473684210528,0.029490569695399114
Exp_1339,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.02631578947368418,-0.21052631578947367,0.02714023966755572
Exp_1340,0.1,0.0,0.0,0.0,0.1,0.0,0.0,-0.39473684210526316,0.0,0.013775812490602475
Exp_1341,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.21052631578947367,-0.1842105263157895,0.048866098102035994
Exp_1342,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.18421052631578946,-0.3157894736842105,0.04898652865155414
Exp_1343,0.1,0.0,0.0,0.0,0.1,0.0,0.0,-0.07894736842105263,-0.15789473684210528,0.030750645218525864
Exp_1344,0.1,0.0,0.0,0.0,0.1,0.0,0.0,-0.368421052631579,-0.13157894736842105,0.01808168123296437
Exp_1345,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.18421052631578946,0.2105263157894737,0.030853257589215678
Exp_1346,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.02631578947368418,-0.10526315789473684,0.03466589076320836
Exp_1347,0.1,0.0,0.0,0.0,0.1,0.0,0.0,-0.13157894736842107,-0.15789473684210525,0.030899055991030596
Exp_1348,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.05263157894736842,0.2368421052631579,0.025604114266927346
Exp_1349,0.1,0.0,0.0,0.0,0.1,0.0,0.0,-0.2894736842105263,-0.15789473684210525,0.022169913803518904
Exp_1350,0.1,0.0,0.0,0.0,0.1,0.0,0.0,-0.10526315789473684,0.1842105263157895,0.018626720667209766
Exp_1351,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2631578947368421,-0.0789473684210526,0.04262898855504803
Exp_1352,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.28947368421052627,-0.15789473684210525,0.04911556738870214
Exp_1353,0.1,0.0,0.0,0.0,0.1,0.0,0.0,-2.7755575615628914e-17,0.3421052631578947,0.02091828833694606
Exp_1354,0.1,0.0,0.0,0.0,0.1,0.0,0.0,-0.026315789473684237,0.47368421052631576,0.015934772418524534
Exp_1355,0.1,0.0,0.0,0.0,0.1,0.0,0.0,-0.39473684210526316,0.05263157894736842,0.012074762009308744
Exp_1356,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.34210526315789475,0.15789473684210525,0.04039089301862524
Exp_1357,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0789473684210526,0.15789473684210525,0.02896941260840925
Exp_1358,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.13157894736842105,-0.15789473684210528,0.04184472315746765
Exp_1359,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.02631578947368418,-0.21052631578947367,0.03816667551943125
Exp_1360,0.1,0.0,0.0,0.0,0.1,0.0,0.1,-0.39473684210526316,0.0,0.009562920284775652
Exp_1361,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.21052631578947367,-0.1842105263157895,0.028637995209871904
Exp_1362,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.18421052631578946,-0.3157894736842105,0.028981811133999138
Exp_1363,0.1,0.0,0.0,0.0,0.1,0.0,0.1,-0.07894736842105263,-0.15789473684210528,0.01986378087021231
Exp_1364,0.1,0.0,0.0,0.0,0.1,0.0,0.1,-0.368421052631579,-0.13157894736842105,0.012409419977869091
Exp_1365,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.18421052631578946,0.2105263157894737,0.02350012471150151
Exp_1366,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.02631578947368418,-0.10526315789473684,0.021576133349379474
Exp_1367,0.1,0.0,0.0,0.0,0.1,0.0,0.1,-0.13157894736842107,-0.15789473684210525,0.02088696289699589
Exp_1368,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.05263157894736842,0.2368421052631579,0.018078747087290147
Exp_1369,0.1,0.0,0.0,0.0,0.1,0.0,0.1,-0.2894736842105263,-0.15789473684210525,0.01504657288005748
Exp_1370,0.1,0.0,0.0,0.0,0.1,0.0,0.1,-0.10526315789473684,0.1842105263157895,0.0161278397642443
Exp_1371,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.2631578947368421,-0.0789473684210526,0.02834958335503977
Exp_1372,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.28947368421052627,-0.15789473684210525,0.0314521203271614
Exp_1373,0.1,0.0,0.0,0.0,0.1,0.0,0.1,-2.7755575615628914e-17,0.3421052631578947,0.015980766021336232
Exp_1374,0.1,0.0,0.0,0.0,0.1,0.0,0.1,-0.026315789473684237,0.47368421052631576,0.013336320826019103
Exp_1375,0.1,0.0,0.0,0.0,0.1,0.0,0.1,-0.39473684210526316,0.05263157894736842,0.009276794395072915
Exp_1376,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.34210526315789475,0.15789473684210525,0.02643893328881118
Exp_1377,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0789473684210526,0.15789473684210525,0.019293413420140824
Exp_1378,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.13157894736842105,-0.15789473684210528,0.024710865394640617
Exp_1379,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.02631578947368418,-0.21052631578947367,0.027627879753120387
Exp_1380,0.1,0.0,0.0,0.0,0.1,0.1,0.0,-0.39473684210526316,0.0,0.013962675107579148
Exp_1381,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.21052631578947367,-0.1842105263157895,0.04489023020579196
Exp_1382,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.18421052631578946,-0.3157894736842105,0.0475578256016738
Exp_1383,0.1,0.0,0.0,0.0,0.1,0.1,0.0,-0.07894736842105263,-0.15789473684210528,0.029973125617317305
Exp_1384,0.1,0.0,0.0,0.0,0.1,0.1,0.0,-0.368421052631579,-0.13157894736842105,0.018267748409540565
Exp_1385,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.18421052631578946,0.2105263157894737,0.029605803438066274
Exp_1386,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.02631578947368418,-0.10526315789473684,0.03490971935200075
Exp_1387,0.1,0.0,0.0,0.0,0.1,0.1,0.0,-0.13157894736842107,-0.15789473684210525,0.02785943899525278
Exp_1388,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.05263157894736842,0.2368421052631579,0.025014559010978318
Exp_1389,0.1,0.0,0.0,0.0,0.1,0.1,0.0,-0.2894736842105263,-0.15789473684210525,0.02194264719313703
Exp_1390,0.1,0.0,0.0,0.0,0.1,0.1,0.0,-0.10526315789473684,0.1842105263157895,0.02040746373445377
Exp_1391,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.2631578947368421,-0.0789473684210526,0.04469639742564873
Exp_1392,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.28947368421052627,-0.15789473684210525,0.046110802410343314
Exp_1393,0.1,0.0,0.0,0.0,0.1,0.1,0.0,-2.7755575615628914e-17,0.3421052631578947,0.019011342353999098
Exp_1394,0.1,0.0,0.0,0.0,0.1,0.1,0.0,-0.026315789473684237,0.47368421052631576,0.015950643350760733
Exp_1395,0.1,0.0,0.0,0.0,0.1,0.1,0.0,-0.39473684210526316,0.05263157894736842,0.01240196214643119
Exp_1396,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.34210526315789475,0.15789473684210525,0.034733529092721066
Exp_1397,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0789473684210526,0.15789473684210525,0.026635125972270638
Exp_1398,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.13157894736842105,-0.15789473684210528,0.038104900335803646
Exp_1399,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.02631578947368418,-0.21052631578947367,0.03504865914735826
Exp_1400,0.1,0.0,0.0,0.0,0.1,0.1,0.1,-0.39473684210526316,0.0,0.010005715576836221
Exp_1401,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.21052631578947367,-0.1842105263157895,0.027879912389859804
Exp_1402,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.18421052631578946,-0.3157894736842105,0.02932980140215906
Exp_1403,0.1,0.0,0.0,0.0,0.1,0.1,0.1,-0.07894736842105263,-0.15789473684210528,0.020323622967159425
Exp_1404,0.1,0.0,0.0,0.0,0.1,0.1,0.1,-0.368421052631579,-0.13157894736842105,0.012943261527509022
Exp_1405,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.18421052631578946,0.2105263157894737,0.023782718064674482
Exp_1406,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.02631578947368418,-0.10526315789473684,0.023055692441387377
Exp_1407,0.1,0.0,0.0,0.0,0.1,0.1,0.1,-0.13157894736842107,-0.15789473684210525,0.019729546451093514
Exp_1408,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.05263157894736842,0.2368421052631579,0.018582356558265636
Exp_1409,0.1,0.0,0.0,0.0,0.1,0.1,0.1,-0.2894736842105263,-0.15789473684210525,0.015166233003423294
Exp_1410,0.1,0.0,0.0,0.0,0.1,0.1,0.1,-0.10526315789473684,0.1842105263157895,0.01480404688261305
Exp_1411,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.2631578947368421,-0.0789473684210526,0.029312025532483327
Exp_1412,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.28947368421052627,-0.15789473684210525,0.03019237251644274
Exp_1413,0.1,0.0,0.0,0.0,0.1,0.1,0.1,-2.7755575615628914e-17,0.3421052631578947,0.01494106118504479
Exp_1414,0.1,0.0,0.0,0.0,0.1,0.1,0.1,-0.026315789473684237,0.47368421052631576,0.01386324292243704
Exp_1415,0.1,0.0,0.0,0.0,0.1,0.1,0.1,-0.39473684210526316,0.05263157894736842,0.009517961503468576
Exp_1416,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.34210526315789475,0.15789473684210525,0.028190041075292573
Exp_1417,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0789473684210526,0.15789473684210525,0.01961504453809749
Exp_1418,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.13157894736842105,-0.15789473684210528,0.025263788584714456
Exp_1419,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.02631578947368418,-0.21052631578947367,0.023707009561612112
Exp_1420,0.1,0.0,0.0,0.1,0.0,0.0,0.0,-0.39473684210526316,0.0,0.010933601255490805
Exp_1421,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.21052631578947367,-0.1842105263157895,0.037488311502587315
Exp_1422,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.18421052631578946,-0.3157894736842105,0.03729250486624992
Exp_1423,0.1,0.0,0.0,0.1,0.0,0.0,0.0,-0.07894736842105263,-0.15789473684210528,0.02244498635868618
Exp_1424,0.1,0.0,0.0,0.1,0.0,0.0,0.0,-0.368421052631579,-0.13157894736842105,0.014955059783735588
Exp_1425,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.18421052631578946,0.2105263157894737,0.02679740041927686
Exp_1426,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.02631578947368418,-0.10526315789473684,0.02900326702695702
Exp_1427,0.1,0.0,0.0,0.1,0.0,0.0,0.0,-0.13157894736842107,-0.15789473684210525,0.02254798489791505
Exp_1428,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.05263157894736842,0.2368421052631579,0.021713393362849606
Exp_1429,0.1,0.0,0.0,0.1,0.0,0.0,0.0,-0.2894736842105263,-0.15789473684210525,0.017211338871569414
Exp_1430,0.1,0.0,0.0,0.1,0.0,0.0,0.0,-0.10526315789473684,0.1842105263157895,0.016455344919556112
Exp_1431,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.2631578947368421,-0.0789473684210526,0.0349976066662084
Exp_1432,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.28947368421052627,-0.15789473684210525,0.037036887499566545
Exp_1433,0.1,0.0,0.0,0.1,0.0,0.0,0.0,-2.7755575615628914e-17,0.3421052631578947,0.018616076297312413
Exp_1434,0.1,0.0,0.0,0.1,0.0,0.0,0.0,-0.026315789473684237,0.47368421052631576,0.013916900725478791
Exp_1435,0.1,0.0,0.0,0.1,0.0,0.0,0.0,-0.39473684210526316,0.05263157894736842,0.010648874297748108
Exp_1436,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.34210526315789475,0.15789473684210525,0.03293753841180354
Exp_1437,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0789473684210526,0.15789473684210525,0.024501084736561235
Exp_1438,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.13157894736842105,-0.15789473684210528,0.031238497218180408
Exp_1439,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.02631578947368418,-0.21052631578947367,0.029678353493857012
Exp_1440,0.1,0.0,0.0,0.1,0.0,0.0,0.1,-0.39473684210526316,0.0,0.007874789908911908
Exp_1441,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.21052631578947367,-0.1842105263157895,0.020341538637431402
Exp_1442,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.18421052631578946,-0.3157894736842105,0.01847618170996016
Exp_1443,0.1,0.0,0.0,0.1,0.0,0.0,0.1,-0.07894736842105263,-0.15789473684210528,0.014478117398939476
Exp_1444,0.1,0.0,0.0,0.1,0.0,0.0,0.1,-0.368421052631579,-0.13157894736842105,0.009205532196218795
Exp_1445,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.18421052631578946,0.2105263157894737,0.017869062241674453
Exp_1446,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.02631578947368418,-0.10526315789473684,0.015770323454852894
Exp_1447,0.1,0.0,0.0,0.1,0.0,0.0,0.1,-0.13157894736842107,-0.15789473684210525,0.01515565408413567
Exp_1448,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.05263157894736842,0.2368421052631579,0.01528500762076327
Exp_1449,0.1,0.0,0.0,0.1,0.0,0.0,0.1,-0.2894736842105263,-0.15789473684210525,0.011442403842465074
Exp_1450,0.1,0.0,0.0,0.1,0.0,0.0,0.1,-0.10526315789473684,0.1842105263157895,0.010859134269050944
Exp_1451,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.2631578947368421,-0.0789473684210526,0.01986108968418529
Exp_1452,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.28947368421052627,-0.15789473684210525,0.020978021550773572
Exp_1453,0.1,0.0,0.0,0.1,0.0,0.0,0.1,-2.7755575615628914e-17,0.3421052631578947,0.012868677477557568
Exp_1454,0.1,0.0,0.0,0.1,0.0,0.0,0.1,-0.026315789473684237,0.47368421052631576,0.010338698990953205
Exp_1455,0.1,0.0,0.0,0.1,0.0,0.0,0.1,-0.39473684210526316,0.05263157894736842,0.006624772758165466
Exp_1456,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.34210526315789475,0.15789473684210525,0.02087320680310204
Exp_1457,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0789473684210526,0.15789473684210525,0.016166267571109474
Exp_1458,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.13157894736842105,-0.15789473684210528,0.017809830599063315
Exp_1459,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.02631578947368418,-0.21052631578947367,0.0161182447803583
Exp_1460,0.1,0.0,0.0,0.1,0.0,0.1,0.0,-0.39473684210526316,0.0,0.011912754339122514
